data_file,solution,stats,TOTAL_TIME,solver,model
ins-34,"{'width': 15, 'n_circuits': 25, 'dims': [[5, 13], [4, 13], [4, 12], [4, 11], [3, 13], [3, 11], [3, 11], [3, 9], [2, 13], [4, 6], [2, 12], [2, 11], [2, 11], [3, 7], [4, 5], [2, 9], [5, 3], [5, 3], [2, 7], [2, 6], [2, 5], [3, 2], [2, 2], [4, 1], [2, 1]], 'widths': [5, 4, 4, 4, 3, 3, 3, 3, 2, 4, 2, 2, 2, 3, 4, 2, 5, 5, 2, 2, 2, 3, 2, 4, 2], 'heights': [13, 13, 12, 11, 13, 11, 11, 9, 13, 6, 12, 11, 11, 7, 5, 9, 3, 3, 7, 6, 5, 2, 2, 1, 1], 'x': [4, 9, 0, 11, 9, 2, 12, 4, 0, 0, 13, 7, 2, 4, 7, 0, 5, 10, 5, 9, 7, 12, 7, 5, 13], 'y': [27, 27, 28, 3, 14, 0, 14, 11, 0, 22, 27, 16, 11, 20, 3, 13, 0, 0, 3, 8, 11, 25, 8, 10, 39], 'min_makespan': 40, 'max_makespan': 66, 'makespan': 40}","{'paths': 0, 'flatBoolVars': 1200, 'flatIntVars': 99, 'flatBoolConstraints': 300, 'flatIntConstraints': 1253, 'evaluatedReifiedConstraints': 1200, 'flatTime': 0.0732752, 'nodes': 490914, 'failures': 415823, 'restarts': 27, 'variables': 12284, 'intVars': 161, 'boolVariables': 12121, 'propagators': 2479, 'propagations': 302825812, 'peakDepth': 146, 'nogoods': 415823, 'backjumps': 72548, 'peakMem': 0.0, 'time': 61.754, 'initTime': 0.019, 'solveTime': 61.735, 'objective': 40, 'optTime': 61.72, 'baseMem': 0.0, 'trailMem': 0.05, 'randomSeed': 666, 'nSolutions': 1}",61.86,Chuffed,base
ins-35,"{'width': 15, 'n_circuits': 25, 'dims': [[4, 26], [7, 10], [4, 12], [5, 9], [4, 11], [4, 8], [4, 8], [5, 5], [3, 8], [2, 11], [2, 11], [5, 4], [2, 10], [2, 7], [2, 6], [4, 3], [2, 6], [4, 2], [3, 2], [1, 6], [2, 3], [2, 3], [1, 4], [3, 1], [1, 3]], 'widths': [4, 7, 4, 5, 4, 4, 4, 5, 3, 2, 2, 5, 2, 2, 2, 4, 2, 4, 3, 1, 2, 2, 1, 3, 1], 'heights': [26, 10, 12, 9, 11, 8, 8, 5, 8, 11, 11, 4, 10, 7, 6, 3, 6, 2, 2, 6, 3, 3, 4, 1, 3], 'x': [4, 6, 0, 10, 11, 0, 2, 8, 8, 13, 0, 3, 8, 13, 0, 9, 2, 11, 3, 2, 8, 0, 10, 8, 8], 'y': [0, 30, 0, 13, 2, 12, 32, 22, 1, 22, 20, 26, 12, 33, 31, 27, 20, 0, 30, 26, 9, 37, 9, 0, 27], 'min_makespan': 40, 'max_makespan': 50, 'makespan': 40}","{'paths': 0, 'flatBoolVars': 1200, 'flatIntVars': 99, 'flatBoolConstraints': 300, 'flatIntConstraints': 1253, 'evaluatedReifiedConstraints': 1200, 'flatTime': 0.0741459, 'nodes': 7016, 'failures': 4702, 'restarts': 11, 'variables': 9922, 'intVars': 163, 'boolVariables': 9757, 'propagators': 2479, 'propagations': 3370991, 'peakDepth': 158, 'nogoods': 4702, 'backjumps': 1409, 'peakMem': 0.0, 'time': 0.445, 'initTime': 0.017, 'solveTime': 0.428, 'objective': 40, 'optTime': 0.427, 'baseMem': 0.0, 'trailMem': 0.04, 'randomSeed': 666, 'nSolutions': 1}",0.54,Chuffed,base
ins-36,"{'width': 15, 'n_circuits': 25, 'dims': [[7, 12], [6, 12], [6, 9], [7, 7], [3, 16], [3, 16], [3, 10], [3, 10], [3, 9], [2, 12], [3, 5], [3, 5], [2, 7], [2, 7], [2, 6], [2, 5], [2, 5], [2, 4], [1, 7], [2, 3], [1, 6], [1, 5], [1, 5], [1, 4], [1, 3]], 'widths': [7, 6, 6, 7, 3, 3, 3, 3, 3, 2, 3, 3, 2, 2, 2, 2, 2, 2, 1, 2, 1, 1, 1, 1, 1], 'heights': [12, 12, 9, 7, 16, 16, 10, 10, 9, 12, 5, 5, 7, 7, 6, 5, 5, 4, 7, 3, 6, 5, 5, 4, 3], 'x': [8, 9, 9, 8, 5, 2, 5, 0, 2, 0, 2, 3, 6, 0, 0, 0, 4, 6, 8, 7, 8, 3, 8, 5, 6], 'y': [16, 28, 7, 0, 14, 15, 30, 0, 31, 10, 10, 0, 0, 27, 34, 22, 5, 10, 33, 7, 10, 5, 28, 10, 7], 'min_makespan': 40, 'max_makespan': 51, 'makespan': 40}","{'paths': 0, 'flatBoolVars': 1200, 'flatIntVars': 99, 'flatBoolConstraints': 300, 'flatIntConstraints': 1253, 'evaluatedReifiedConstraints': 1200, 'flatTime': 0.07220019999999999, 'nodes': 276594, 'failures': 241407, 'restarts': 12, 'variables': 9788, 'intVars': 161, 'boolVariables': 9625, 'propagators': 2479, 'propagations': 125297272, 'peakDepth': 138, 'nogoods': 241407, 'backjumps': 34252, 'peakMem': 0.0, 'time': 23.209, 'initTime': 0.017, 'solveTime': 23.192, 'objective': 40, 'optTime': 23.174, 'baseMem': 0.0, 'trailMem': 0.04, 'randomSeed': 666, 'nSolutions': 1}",23.31,Chuffed,base
ins-37,"{'width': 30, 'n_circuits': 28, 'dims': [[13, 21], [11, 17], [11, 14], [8, 14], [5, 21], [5, 18], [5, 18], [11, 7], [4, 18], [5, 14], [5, 14], [3, 21], [3, 18], [3, 17], [11, 4], [7, 6], [5, 7], [8, 4], [4, 7], [2, 12], [3, 7], [5, 4], [4, 5], [5, 3], [3, 5], [4, 3], [2, 6], [3, 4]], 'widths': [13, 11, 11, 8, 5, 5, 5, 11, 4, 5, 5, 3, 3, 3, 11, 7, 5, 8, 4, 2, 3, 5, 4, 5, 3, 4, 2, 3], 'heights': [21, 17, 14, 14, 21, 18, 18, 7, 18, 14, 14, 21, 18, 17, 4, 6, 7, 4, 7, 12, 7, 4, 5, 3, 5, 3, 6, 4], 'x': [8, 8, 19, 17, 25, 25, 0, 14, 5, 3, 0, 0, 5, 9, 19, 10, 12, 22, 21, 3, 0, 5, 21, 12, 22, 4, 12, 5], 'y': [0, 21, 22, 40, 40, 4, 0, 54, 43, 21, 47, 26, 0, 44, 36, 38, 47, 0, 15, 35, 19, 39, 10, 44, 5, 18, 55, 35], 'min_makespan': 60, 'max_makespan': 79, 'makespan': 61}","{'paths': 0, 'flatBoolVars': 1512, 'flatIntVars': 111, 'flatBoolConstraints': 378, 'flatIntConstraints': 1571, 'evaluatedReifiedConstraints': 1512, 'flatTime': 0.0805437, 'nodes': 2863854, 'failures': 2539666, 'restarts': 19, 'variables': 16486, 'intVars': 182, 'boolVariables': 16302, 'propagators': 3112, 'propagations': 1363557937, 'peakDepth': 207, 'nogoods': 2539666, 'backjumps': 322057, 'peakMem': 0.0, 'time': 299.941, 'initTime': 0.025, 'solveTime': 299.916, 'objective': 61, 'optTime': 0.875, 'baseMem': 0.0, 'trailMem': 0.05, 'randomSeed': 666, 'nSolutions': 1}",300.06,Chuffed,base
ins-38,"{'width': 30, 'n_circuits': 29, 'dims': [[10, 19], [7, 25], [9, 16], [6, 24], [6, 18], [4, 23], [7, 13], [7, 12], [9, 9], [10, 7], [6, 11], [6, 10], [11, 5], [7, 7], [11, 4], [4, 10], [8, 5], [7, 5], [6, 5], [2, 12], [3, 6], [3, 5], [2, 7], [5, 2], [4, 2], [4, 2], [4, 1], [1, 4], [2, 1]], 'widths': [10, 7, 9, 6, 6, 4, 7, 7, 9, 10, 6, 6, 11, 7, 11, 4, 8, 7, 6, 2, 3, 3, 2, 5, 4, 4, 4, 1, 2], 'heights': [19, 25, 16, 24, 18, 23, 13, 12, 9, 7, 11, 10, 5, 7, 4, 10, 5, 5, 5, 12, 6, 5, 7, 2, 2, 2, 1, 4, 1], 'x': [7, 17, 15, 24, 0, 26, 19, 12, 0, 2, 24, 0, 1, 0, 15, 8, 9, 8, 9, 6, 12, 12, 0, 7, 0, 4, 15, 0, 15], 'y': [17, 17, 42, 34, 12, 0, 4, 5, 37, 46, 23, 2, 53, 30, 0, 5, 36, 0, 41, 3, 46, 52, 46, 15, 0, 0, 4, 54, 41], 'min_makespan': 57, 'max_makespan': 88, 'makespan': 58}","{'paths': 0, 'flatBoolVars': 1624, 'flatIntVars': 115, 'flatBoolConstraints': 406, 'flatIntConstraints': 1685, 'evaluatedReifiedConstraints': 1624, 'flatTime': 0.0827991, 'nodes': 1905883, 'failures': 1521571, 'restarts': 31, 'variables': 19054, 'intVars': 193, 'boolVariables': 18859, 'propagators': 3339, 'propagations': 1499026532, 'peakDepth': 172, 'nogoods': 1521571, 'backjumps': 380609, 'peakMem': 0.0, 'time': 299.942, 'initTime': 0.028, 'solveTime': 299.914, 'objective': 58, 'optTime': 0.289, 'baseMem': 0.0, 'trailMem': 0.05, 'randomSeed': 666, 'nSolutions': 1}",300.07,Chuffed,base
ins-39,"{'width': 30, 'n_circuits': 28, 'dims': [[9, 24], [14, 14], [12, 14], [12, 13], [9, 17], [9, 11], [4, 24], [9, 8], [8, 9], [4, 17], [12, 5], [6, 9], [3, 18], [3, 16], [3, 14], [3, 12], [4, 8], [2, 14], [2, 13], [8, 3], [12, 2], [3, 6], [6, 3], [3, 5], [2, 5], [1, 6], [1, 5], [2, 2]], 'widths': [9, 14, 12, 12, 9, 9, 4, 9, 8, 4, 12, 6, 3, 3, 3, 3, 4, 2, 2, 8, 12, 3, 6, 3, 2, 1, 1, 2], 'heights': [24, 14, 14, 13, 17, 11, 24, 8, 9, 17, 5, 9, 18, 16, 14, 12, 8, 14, 13, 3, 2, 6, 3, 5, 5, 6, 5, 2], 'x': [0, 13, 18, 18, 21, 0, 9, 0, 13, 9, 3, 3, 15, 27, 13, 0, 9, 16, 13, 13, 13, 10, 3, 0, 18, 9, 20, 25], 'y': [0, 2, 46, 33, 16, 32, 23, 24, 19, 0, 55, 46, 42, 0, 28, 48, 47, 28, 42, 16, 0, 17, 43, 43, 28, 17, 28, 0], 'min_makespan': 60, 'max_makespan': 67, 'makespan': 60}","{'paths': 0, 'flatBoolVars': 1512, 'flatIntVars': 111, 'flatBoolConstraints': 378, 'flatIntConstraints': 1571, 'evaluatedReifiedConstraints': 1512, 'flatTime': 0.0798884, 'nodes': 327678, 'failures': 273675, 'restarts': 8, 'variables': 14650, 'intVars': 184, 'boolVariables': 14464, 'propagators': 3112, 'propagations': 186429198, 'peakDepth': 93, 'nogoods': 273675, 'backjumps': 53401, 'peakMem': 0.0, 'time': 37.471, 'initTime': 0.023, 'solveTime': 37.448, 'objective': 60, 'optTime': 37.426, 'baseMem': 0.0, 'trailMem': 0.05, 'randomSeed': 666, 'nSolutions': 1}",37.59,Chuffed,base
ins-4,"{'width': 11, 'n_circuits': 7, 'dims': [[8, 4], [5, 4], [3, 6], [3, 5], [5, 3], [3, 4], [3, 3]], 'widths': [8, 5, 3, 3, 5, 3, 3], 'heights': [4, 4, 6, 5, 3, 4, 3], 'x': [3, 6, 0, 0, 6, 3, 3], 'y': [0, 4, 0, 6, 8, 7, 4], 'min_makespan': 11, 'max_makespan': 12, 'makespan': 11}","{'paths': 0, 'flatBoolVars': 84, 'flatIntVars': 27, 'flatBoolConstraints': 21, 'flatIntConstraints': 101, 'evaluatedReifiedConstraints': 84, 'flatTime': 0.044628499999999995, 'nodes': 56, 'failures': 24, 'restarts': 2, 'variables': 733, 'intVars': 47, 'boolVariables': 684, 'propagators': 193, 'propagations': 2851, 'peakDepth': 11, 'nogoods': 24, 'backjumps': 12, 'peakMem': 0.0, 'time': 0.002, 'initTime': 0.001, 'solveTime': 0.001, 'objective': 11, 'optTime': 0.001, 'baseMem': 0.0, 'trailMem': 0.0, 'randomSeed': 666, 'nSolutions': 1}",0.05,Chuffed,base
ins-40,"{'width': 60, 'n_circuits': 73, 'dims': [[33, 14], [25, 15], [16, 18], [21, 12], [12, 18], [34, 6], [14, 13], [25, 7], [9, 18], [12, 13], [23, 6], [10, 12], [10, 12], [16, 7], [12, 9], [21, 5], [14, 7], [6, 15], [5, 18], [10, 9], [14, 6], [14, 6], [16, 5], [16, 5], [6, 13], [11, 7], [8, 9], [14, 5], [13, 5], [21, 3], [6, 9], [6, 9], [3, 18], [16, 3], [12, 4], [6, 7], [6, 7], [4, 10], [13, 3], [6, 6], [6, 6], [12, 3], [12, 3], [5, 7], [7, 5], [5, 7], [6, 5], [6, 5], [3, 9], [3, 9], [5, 5], [2, 12], [8, 3], [11, 2], [7, 3], [3, 7], [3, 7], [2, 10], [2, 9], [2, 9], [4, 4], [3, 5], [4, 3], [6, 2], [6, 2], [3, 2], [3, 2], [6, 1], [3, 2], [2, 3], [4, 1], [3, 1], [2, 1]], 'widths': [33, 25, 16, 21, 12, 34, 14, 25, 9, 12, 23, 10, 10, 16, 12, 21, 14, 6, 5, 10, 14, 14, 16, 16, 6, 11, 8, 14, 13, 21, 6, 6, 3, 16, 12, 6, 6, 4, 13, 6, 6, 12, 12, 5, 7, 5, 6, 6, 3, 3, 5, 2, 8, 11, 7, 3, 3, 2, 2, 2, 4, 3, 4, 6, 6, 3, 3, 6, 3, 2, 4, 3, 2], 'heights': [14, 15, 18, 12, 18, 6, 13, 7, 18, 13, 6, 12, 12, 7, 9, 5, 7, 15, 18, 9, 6, 6, 5, 5, 13, 7, 9, 5, 5, 3, 9, 9, 18, 3, 4, 7, 7, 10, 3, 6, 6, 3, 3, 7, 5, 7, 5, 5, 9, 9, 5, 12, 3, 2, 3, 7, 7, 10, 9, 9, 4, 5, 3, 2, 2, 2, 2, 1, 2, 3, 1, 1, 1], 'x': [0, 0, 0, 39, 41, 26, 23, 0, 38, 29, 37, 16, 0, 37, 47, 8, 10, 54, 55, 25, 1, 46, 24, 0, 33, 35, 18, 16, 47, 27, 48, 17, 35, 25, 26, 11, 0, 25, 47, 29, 0, 26, 47, 49, 53, 10, 43, 17, 38, 15, 30, 41, 27, 27, 16, 26, 8, 53, 43, 6, 56, 45, 23, 30, 4, 36, 40, 50, 45, 53, 45, 10, 39], 'y': [0, 59, 21, 0, 61, 38, 79, 14, 20, 64, 86, 31, 47, 79, 23, 74, 52, 48, 68, 14, 39, 12, 53, 87, 0, 13, 43, 26, 18, 58, 52, 80, 20, 61, 49, 80, 80, 64, 32, 32, 74, 46, 35, 45, 63, 45, 44, 21, 44, 43, 27, 44, 23, 44, 89, 31, 80, 73, 49, 78, 44, 53, 23, 77, 45, 77, 56, 44, 51, 83, 49, 79, 78], 'min_makespan': 90, 'max_makespan': 130, 'makespan': 92}","{'paths': 0, 'flatBoolVars': 10512, 'flatIntVars': 291, 'flatBoolConstraints': 2628, 'flatIntConstraints': 10661, 'evaluatedReifiedConstraints': 10512, 'flatTime': 0.33464000000000005, 'nodes': 1143573, 'failures': 820886, 'restarts': 37, 'variables': 78412, 'intVars': 460, 'boolVariables': 77950, 'propagators': 21247, 'propagations': 1881684952, 'peakDepth': 409, 'nogoods': 820886, 'backjumps': 309978, 'peakMem': 0.0, 'time': 299.878, 'initTime': 0.216, 'solveTime': 299.662, 'objective': 92, 'optTime': 18.302, 'baseMem': 0.0, 'trailMem': 0.28, 'randomSeed': 666, 'nSolutions': 1}",300.41,Chuffed,base
ins-5,"{'width': 12, 'n_circuits': 8, 'dims': [[3, 9], [3, 8], [3, 7], [3, 6], [6, 3], [3, 5], [3, 4], [3, 3]], 'widths': [3, 3, 3, 3, 6, 3, 3, 3], 'heights': [9, 8, 7, 6, 3, 5, 4, 3], 'x': [6, 9, 0, 3, 3, 0, 9, 3], 'y': [3, 4, 5, 3, 0, 0, 0, 9], 'min_makespan': 12, 'max_makespan': 13, 'makespan': 12}","{'paths': 0, 'flatBoolVars': 112, 'flatIntVars': 31, 'flatBoolConstraints': 28, 'flatIntConstraints': 131, 'evaluatedReifiedConstraints': 112, 'flatTime': 0.0459392, 'nodes': 99, 'failures': 46, 'restarts': 2, 'variables': 942, 'intVars': 55, 'boolVariables': 885, 'propagators': 252, 'propagations': 6085, 'peakDepth': 19, 'nogoods': 46, 'backjumps': 22, 'peakMem': 0.0, 'time': 0.002, 'initTime': 0.002, 'solveTime': 0.0, 'objective': 12, 'optTime': 0.0, 'baseMem': 0.0, 'trailMem': 0.0, 'randomSeed': 666, 'nSolutions': 1}",0.06,Chuffed,base
ins-6,"{'width': 13, 'n_circuits': 9, 'dims': [[7, 6], [3, 8], [3, 7], [3, 6], [4, 4], [3, 5], [3, 4], [4, 3], [3, 3]], 'widths': [7, 3, 3, 3, 4, 3, 3, 4, 3], 'heights': [6, 8, 7, 6, 4, 5, 4, 3, 3], 'x': [3, 10, 3, 0, 6, 10, 0, 6, 0], 'y': [0, 0, 6, 4, 9, 8, 0, 6, 10], 'min_makespan': 13, 'max_makespan': 18, 'makespan': 13}","{'paths': 0, 'flatBoolVars': 144, 'flatIntVars': 35, 'flatBoolConstraints': 36, 'flatIntConstraints': 165, 'evaluatedReifiedConstraints': 144, 'flatTime': 0.0472423, 'nodes': 225, 'failures': 79, 'restarts': 6, 'variables': 1350, 'intVars': 60, 'boolVariables': 1288, 'propagators': 319, 'propagations': 17284, 'peakDepth': 28, 'nogoods': 79, 'backjumps': 22, 'peakMem': 0.0, 'time': 0.004, 'initTime': 0.002, 'solveTime': 0.002, 'objective': 13, 'optTime': 0.002, 'baseMem': 0.0, 'trailMem': 0.01, 'randomSeed': 666, 'nSolutions': 1}",0.06,Chuffed,base
ins-7,"{'width': 14, 'n_circuits': 9, 'dims': [[5, 10], [3, 9], [3, 8], [3, 7], [5, 4], [3, 6], [3, 5], [3, 4], [3, 3]], 'widths': [5, 3, 3, 3, 5, 3, 3, 3, 3], 'heights': [10, 9, 8, 7, 4, 6, 5, 4, 3], 'x': [0, 11, 8, 5, 3, 8, 11, 0, 5], 'y': [4, 5, 0, 7, 0, 8, 0, 0, 4], 'min_makespan': 14, 'max_makespan': 20, 'makespan': 14}","{'paths': 0, 'flatBoolVars': 144, 'flatIntVars': 35, 'flatBoolConstraints': 36, 'flatIntConstraints': 165, 'evaluatedReifiedConstraints': 144, 'flatTime': 0.0459855, 'nodes': 215, 'failures': 23, 'restarts': 7, 'variables': 1482, 'intVars': 62, 'boolVariables': 1418, 'propagators': 319, 'propagations': 8867, 'peakDepth': 32, 'nogoods': 23, 'backjumps': 18, 'peakMem': 0.0, 'time': 0.003, 'initTime': 0.002, 'solveTime': 0.001, 'objective': 14, 'optTime': 0.001, 'baseMem': 0.0, 'trailMem': 0.01, 'randomSeed': 666, 'nSolutions': 1}",0.06,Chuffed,base
ins-8,"{'width': 15, 'n_circuits': 10, 'dims': [[3, 15], [3, 12], [3, 9], [3, 8], [3, 7], [3, 6], [6, 3], [3, 5], [3, 4], [3, 3]], 'widths': [3, 3, 3, 3, 3, 3, 6, 3, 3, 3], 'heights': [15, 12, 9, 8, 7, 6, 3, 5, 4, 3], 'x': [6, 12, 9, 3, 0, 9, 0, 0, 3, 12], 'y': [0, 0, 6, 3, 3, 0, 0, 10, 11, 12], 'min_makespan': 15, 'max_makespan': 15, 'makespan': 15}","{'paths': 0, 'flatBoolVars': 180, 'flatIntVars': 39, 'flatBoolConstraints': 45, 'flatIntConstraints': 203, 'evaluatedReifiedConstraints': 180, 'flatTime': 0.0468555, 'nodes': 15, 'failures': 3, 'restarts': 1, 'variables': 1409, 'intVars': 69, 'boolVariables': 1338, 'propagators': 394, 'propagations': 1571, 'peakDepth': 10, 'nogoods': 3, 'backjumps': 1, 'peakMem': 0.0, 'time': 0.003, 'initTime': 0.002, 'solveTime': 0.001, 'objective': 15, 'optTime': 0.001, 'baseMem': 0.0, 'trailMem': 0.0, 'randomSeed': 666, 'nSolutions': 1}",0.06,Chuffed,base
ins-9,"{'width': 16, 'n_circuits': 10, 'dims': [[7, 9], [3, 12], [3, 10], [4, 7], [3, 8], [3, 7], [3, 6], [3, 5], [3, 4], [3, 3]], 'widths': [7, 3, 3, 4, 3, 3, 3, 3, 3, 3], 'heights': [9, 12, 10, 7, 8, 7, 6, 5, 4, 3], 'x': [3, 10, 13, 3, 0, 7, 13, 0, 10, 0], 'y': [0, 0, 0, 9, 8, 9, 10, 3, 12, 0], 'min_makespan': 16, 'max_makespan': 21, 'makespan': 16}","{'paths': 0, 'flatBoolVars': 180, 'flatIntVars': 39, 'flatBoolConstraints': 45, 'flatIntConstraints': 203, 'evaluatedReifiedConstraints': 180, 'flatTime': 0.0466257, 'nodes': 521, 'failures': 259, 'restarts': 6, 'variables': 1771, 'intVars': 69, 'boolVariables': 1700, 'propagators': 394, 'propagations': 49533, 'peakDepth': 38, 'nogoods': 259, 'backjumps': 107, 'peakMem': 0.0, 'time': 0.009000000000000001, 'initTime': 0.003, 'solveTime': 0.006, 'objective': 16, 'optTime': 0.006, 'baseMem': 0.0, 'trailMem': 0.01, 'randomSeed': 666, 'nSolutions': 1}",0.06,Chuffed,base
