data_file,solution,stats,TOTAL_TIME,solver,model
ins-33,"{'width': 40, 'n_circuits': 20, 'dims': [[22, 40], [3, 40], [4, 22], [5, 13], [5, 12], [4, 14], [3, 16], [5, 8], [3, 12], [3, 10], [3, 9], [3, 8], [3, 7], [5, 4], [3, 6], [4, 4], [3, 5], [5, 3], [3, 4], [3, 3]], 'widths': [22, 3, 4, 5, 5, 4, 3, 5, 3, 3, 3, 3, 3, 5, 3, 4, 3, 5, 3, 3], 'heights': [40, 40, 22, 13, 12, 14, 16, 8, 12, 10, 9, 8, 7, 4, 6, 4, 5, 3, 4, 3], 'x': [0, 37, 22, 25, 32, 33, 30, 32, 26, 29, 28, 29, 26, 22, 22, 33, 27, 22, 26, 22], 'y': [1, 1, 19, 6, 21, 7, 3, 33, 29, 23, 0, 33, 22, 0, 8, 3, 19, 14, 3, 5], 'is_rotated': [False, False, False, False, False, False, False, False, False, False, True, False, False, True, False, False, True, True, True, True], 'min_makespan': 40, 'max_makespan': 47, 'makespan': 41}","{'paths': 0, 'flatBoolVars': 800, 'flatIntVars': 157, 'flatBoolConstraints': 210, 'flatIntConstraints': 939, 'evaluatedReifiedConstraints': 760, 'flatTime': 0.0669544, 'nodes': 3259187, 'failures': 2915724, 'restarts': 7, 'variables': 12498, 'intVars': 158, 'boolVariables': 12338, 'propagators': 1718, 'propagations': 1094717055, 'peakDepth': 117, 'nogoods': 2915724, 'backjumps': 342955, 'peakMem': 0.0, 'time': 299.949, 'initTime': 0.019, 'solveTime': 299.93, 'objective': 41, 'optTime': 1.457, 'baseMem': 0.0, 'trailMem': 0.02, 'randomSeed': 666, 'nSolutions': 1}",300.05,Chuffed,rotation
ins-34,"{'width': 15, 'n_circuits': 25, 'dims': [[5, 13], [4, 13], [4, 12], [4, 11], [3, 13], [3, 11], [3, 11], [3, 9], [2, 13], [4, 6], [2, 12], [2, 11], [2, 11], [3, 7], [4, 5], [2, 9], [5, 3], [5, 3], [2, 7], [2, 6], [2, 5], [3, 2], [2, 2], [4, 1], [2, 1]], 'widths': [5, 4, 4, 4, 3, 3, 3, 3, 2, 4, 2, 2, 2, 3, 4, 2, 5, 5, 2, 2, 2, 3, 2, 4, 2], 'heights': [13, 13, 12, 11, 13, 11, 11, 9, 13, 6, 12, 11, 11, 7, 5, 9, 3, 3, 7, 6, 5, 2, 2, 1, 1], 'x': [0, 5, 11, 0, 0, 9, 12, 0, 11, 5, 13, 7, 9, 2, 3, 9, 0, 0, 0, 5, 0, 13, 9, 11, 13], 'y': [20, 20, 12, 33, 37, 0, 0, 0, 24, 14, 28, 3, 22, 13, 3, 13, 3, 8, 13, 8, 11, 25, 11, 11, 24], 'is_rotated': [False, False, False, True, True, False, False, True, False, False, False, False, False, False, False, False, True, False, False, False, True, True, True, False, False], 'min_makespan': 40, 'max_makespan': 66, 'makespan': 40}","{'paths': 0, 'flatBoolVars': 1250, 'flatIntVars': 198, 'flatBoolConstraints': 325, 'flatIntConstraints': 1426, 'evaluatedReifiedConstraints': 1200, 'flatTime': 0.0790007, 'nodes': 34395, 'failures': 21975, 'restarts': 27, 'variables': 15154, 'intVars': 199, 'boolVariables': 14953, 'propagators': 2651, 'propagations': 13205734, 'peakDepth': 138, 'nogoods': 21975, 'backjumps': 9560, 'peakMem': 0.0, 'time': 1.8679999999999999, 'initTime': 0.026000000000000002, 'solveTime': 1.842, 'objective': 40, 'optTime': 1.837, 'baseMem': 0.0, 'trailMem': 0.02, 'randomSeed': 666, 'nSolutions': 1}",1.98,Chuffed,rotation
ins-35,"{'width': 15, 'n_circuits': 25, 'dims': [[4, 26], [7, 10], [4, 12], [5, 9], [4, 11], [4, 8], [4, 8], [5, 5], [3, 8], [2, 11], [2, 11], [5, 4], [2, 10], [2, 7], [2, 6], [4, 3], [2, 6], [4, 2], [3, 2], [1, 6], [2, 3], [2, 3], [1, 4], [3, 1], [1, 3]], 'widths': [4, 7, 4, 5, 4, 4, 4, 5, 3, 2, 2, 5, 2, 2, 2, 4, 2, 4, 3, 1, 2, 2, 1, 3, 1], 'heights': [26, 10, 12, 9, 11, 8, 8, 5, 8, 11, 11, 4, 10, 7, 6, 3, 6, 2, 2, 6, 3, 3, 4, 1, 3], 'x': [0, 4, 11, 4, 11, 0, 4, 8, 0, 4, 4, 0, 0, 8, 9, 11, 9, 9, 8, 8, 13, 13, 10, 9, 10], 'y': [14, 18, 22, 9, 11, 3, 28, 2, 0, 36, 38, 9, 7, 0, 34, 8, 12, 30, 28, 30, 2, 5, 8, 9, 7], 'is_rotated': [False, False, False, False, False, True, False, False, True, True, True, True, True, True, True, False, False, True, False, False, False, False, False, True, True], 'min_makespan': 40, 'max_makespan': 50, 'makespan': 40}","{'paths': 0, 'flatBoolVars': 1250, 'flatIntVars': 198, 'flatBoolConstraints': 325, 'flatIntConstraints': 1426, 'evaluatedReifiedConstraints': 1200, 'flatTime': 0.0774993, 'nodes': 4343, 'failures': 1545, 'restarts': 11, 'variables': 13224, 'intVars': 199, 'boolVariables': 13023, 'propagators': 2651, 'propagations': 1186698, 'peakDepth': 112, 'nogoods': 1545, 'backjumps': 1760, 'peakMem': 0.0, 'time': 0.20600000000000002, 'initTime': 0.025, 'solveTime': 0.181, 'objective': 40, 'optTime': 0.181, 'baseMem': 0.0, 'trailMem': 0.02, 'randomSeed': 666, 'nSolutions': 1}",0.31,Chuffed,rotation
ins-36,"{'width': 15, 'n_circuits': 25, 'dims': [[7, 12], [6, 12], [6, 9], [7, 7], [3, 16], [3, 16], [3, 10], [3, 10], [3, 9], [2, 12], [3, 5], [3, 5], [2, 7], [2, 7], [2, 6], [2, 5], [2, 5], [2, 4], [1, 7], [2, 3], [1, 6], [1, 5], [1, 5], [1, 4], [1, 3]], 'widths': [7, 6, 6, 7, 3, 3, 3, 3, 3, 2, 3, 3, 2, 2, 2, 2, 2, 2, 1, 2, 1, 1, 1, 1, 1], 'heights': [12, 12, 9, 7, 16, 16, 10, 10, 9, 12, 5, 5, 7, 7, 6, 5, 5, 4, 7, 3, 6, 5, 5, 4, 3], 'x': [0, 0, 0, 5, 0, 12, 12, 12, 3, 3, 0, 4, 10, 3, 10, 6, 8, 6, 9, 9, 6, 10, 6, 11, 3], 'y': [16, 23, 29, 9, 0, 12, 2, 28, 0, 38, 35, 35, 31, 9, 2, 1, 1, 6, 31, 29, 8, 1, 0, 0, 35], 'is_rotated': [True, True, True, False, False, False, False, False, False, True, False, True, False, False, False, False, False, True, False, True, True, True, True, True, False], 'min_makespan': 40, 'max_makespan': 51, 'makespan': 40}","{'paths': 0, 'flatBoolVars': 1250, 'flatIntVars': 198, 'flatBoolConstraints': 325, 'flatIntConstraints': 1426, 'evaluatedReifiedConstraints': 1200, 'flatTime': 0.079053, 'nodes': 21210, 'failures': 12124, 'restarts': 12, 'variables': 12870, 'intVars': 199, 'boolVariables': 12669, 'propagators': 2651, 'propagations': 8040071, 'peakDepth': 136, 'nogoods': 12124, 'backjumps': 7895, 'peakMem': 0.0, 'time': 1.203, 'initTime': 0.024, 'solveTime': 1.179, 'objective': 40, 'optTime': 1.179, 'baseMem': 0.0, 'trailMem': 0.02, 'randomSeed': 666, 'nSolutions': 1}",1.31,Chuffed,rotation
ins-37,"{'width': 30, 'n_circuits': 28, 'dims': [[13, 21], [11, 17], [11, 14], [8, 14], [5, 21], [5, 18], [5, 18], [11, 7], [4, 18], [5, 14], [5, 14], [3, 21], [3, 18], [3, 17], [11, 4], [7, 6], [5, 7], [8, 4], [4, 7], [2, 12], [3, 7], [5, 4], [4, 5], [5, 3], [3, 5], [4, 3], [2, 6], [3, 4]], 'widths': [13, 11, 11, 8, 5, 5, 5, 11, 4, 5, 5, 3, 3, 3, 11, 7, 5, 8, 4, 2, 3, 5, 4, 5, 3, 4, 2, 3], 'heights': [21, 17, 14, 14, 21, 18, 18, 7, 18, 14, 14, 21, 18, 17, 4, 6, 7, 4, 7, 12, 7, 4, 5, 3, 5, 3, 6, 4], 'x': [3, 19, 11, 11, 0, 20, 25, 5, 16, 25, 0, 5, 0, 16, 5, 13, 23, 5, 26, 9, 0, 8, 19, 8, 8, 12, 19, 9], 'y': [40, 44, 7, 18, 1, 26, 19, 29, 26, 5, 22, 0, 43, 44, 36, 0, 0, 21, 37, 17, 36, 3, 0, 12, 7, 26, 5, 0], 'is_rotated': [False, False, True, True, False, False, False, False, False, False, False, False, False, False, False, True, True, True, False, False, False, False, False, True, False, False, True, True], 'min_makespan': 60, 'max_makespan': 79, 'makespan': 61}","{'paths': 0, 'flatBoolVars': 1568, 'flatIntVars': 223, 'flatBoolConstraints': 406, 'flatIntConstraints': 1767, 'evaluatedReifiedConstraints': 1512, 'flatTime': 0.0866951, 'nodes': 2245802, 'failures': 1736990, 'restarts': 19, 'variables': 21760, 'intVars': 224, 'boolVariables': 21534, 'propagators': 3308, 'propagations': 1591622907, 'peakDepth': 150, 'nogoods': 1736990, 'backjumps': 506364, 'peakMem': 0.0, 'time': 299.945, 'initTime': 0.035, 'solveTime': 299.91, 'objective': 61, 'optTime': 1.282, 'baseMem': 0.0, 'trailMem': 0.04, 'randomSeed': 666, 'nSolutions': 1}",300.08,Chuffed,rotation
ins-38,"{'width': 30, 'n_circuits': 29, 'dims': [[10, 19], [7, 25], [9, 16], [6, 24], [6, 18], [4, 23], [7, 13], [7, 12], [9, 9], [10, 7], [6, 11], [6, 10], [11, 5], [7, 7], [11, 4], [4, 10], [8, 5], [7, 5], [6, 5], [2, 12], [3, 6], [3, 5], [2, 7], [5, 2], [4, 2], [4, 2], [4, 1], [1, 4], [2, 1]], 'widths': [10, 7, 9, 6, 6, 4, 7, 7, 9, 10, 6, 6, 11, 7, 11, 4, 8, 7, 6, 2, 3, 3, 2, 5, 4, 4, 4, 1, 2], 'heights': [19, 25, 16, 24, 18, 23, 13, 12, 9, 7, 11, 10, 5, 7, 4, 10, 5, 5, 5, 12, 6, 5, 7, 2, 2, 2, 1, 4, 1], 'x': [4, 23, 14, 17, 0, 0, 0, 23, 14, 4, 4, 4, 25, 18, 0, 0, 10, 18, 13, 15, 14, 14, 10, 10, 14, 23, 4, 18, 14], 'y': [19, 32, 23, 32, 0, 24, 6, 11, 14, 50, 39, 13, 0, 0, 13, 47, 42, 7, 6, 40, 32, 52, 38, 40, 12, 7, 38, 56, 50], 'is_rotated': [False, False, True, False, True, False, True, False, True, False, False, True, True, False, True, False, True, True, True, False, False, False, True, False, False, True, False, True, True], 'min_makespan': 57, 'max_makespan': 88, 'makespan': 57}","{'paths': 0, 'flatBoolVars': 1682, 'flatIntVars': 229, 'flatBoolConstraints': 435, 'flatIntConstraints': 1884, 'evaluatedReifiedConstraints': 1624, 'flatTime': 0.08989549999999999, 'nodes': 271486, 'failures': 198321, 'restarts': 32, 'variables': 23970, 'intVars': 230, 'boolVariables': 23738, 'propagators': 3536, 'propagations': 161884378, 'peakDepth': 174, 'nogoods': 198321, 'backjumps': 68690, 'peakMem': 0.0, 'time': 26.76, 'initTime': 0.038, 'solveTime': 26.722, 'objective': 57, 'optTime': 26.722, 'baseMem': 0.0, 'trailMem': 0.04, 'randomSeed': 666, 'nSolutions': 1}",26.9,Chuffed,rotation
ins-39,"{'width': 30, 'n_circuits': 28, 'dims': [[9, 24], [14, 14], [12, 14], [12, 13], [9, 17], [9, 11], [4, 24], [9, 8], [8, 9], [4, 17], [12, 5], [6, 9], [3, 18], [3, 16], [3, 14], [3, 12], [4, 8], [2, 14], [2, 13], [8, 3], [12, 2], [3, 6], [6, 3], [3, 5], [2, 5], [1, 6], [1, 5], [2, 2]], 'widths': [9, 14, 12, 12, 9, 9, 4, 9, 8, 4, 12, 6, 3, 3, 3, 3, 4, 2, 2, 8, 12, 3, 6, 3, 2, 1, 1, 2], 'heights': [24, 14, 14, 13, 17, 11, 24, 8, 9, 17, 5, 9, 18, 16, 14, 12, 8, 14, 13, 3, 2, 6, 3, 5, 5, 6, 5, 2], 'x': [0, 12, 16, 17, 13, 0, 26, 3, 17, 11, 0, 1, 11, 0, 0, 9, 3, 15, 9, 13, 11, 10, 11, 12, 18, 21, 3, 24], 'y': [32, 47, 0, 25, 12, 9, 37, 22, 39, 27, 56, 3, 21, 0, 18, 44, 18, 30, 31, 4, 9, 3, 24, 44, 37, 24, 31, 37], 'is_rotated': [False, False, True, True, True, True, False, True, True, False, False, True, True, True, False, False, True, False, False, True, True, False, False, True, True, True, True, False], 'min_makespan': 60, 'max_makespan': 67, 'makespan': 61}","{'paths': 0, 'flatBoolVars': 1568, 'flatIntVars': 221, 'flatBoolConstraints': 406, 'flatIntConstraints': 1763, 'evaluatedReifiedConstraints': 1512, 'flatTime': 0.0874153, 'nodes': 2129699, 'failures': 1650047, 'restarts': 7, 'variables': 19840, 'intVars': 222, 'boolVariables': 19616, 'propagators': 3302, 'propagations': 1501872055, 'peakDepth': 141, 'nogoods': 1650047, 'backjumps': 478866, 'peakMem': 0.0, 'time': 299.942, 'initTime': 0.033, 'solveTime': 299.909, 'objective': 61, 'optTime': 0.069, 'baseMem': 0.0, 'trailMem': 0.04, 'randomSeed': 666, 'nSolutions': 1}",300.08,Chuffed,rotation
ins-4,"{'width': 11, 'n_circuits': 7, 'dims': [[8, 4], [5, 4], [3, 6], [3, 5], [5, 3], [3, 4], [3, 3]], 'widths': [8, 5, 3, 3, 5, 3, 3], 'heights': [4, 4, 6, 5, 3, 4, 3], 'x': [0, 0, 5, 8, 0, 5, 8], 'y': [0, 7, 8, 3, 4, 4, 0], 'is_rotated': [False, False, True, False, False, False, False], 'min_makespan': 11, 'max_makespan': 12, 'makespan': 11}","{'paths': 0, 'flatBoolVars': 98, 'flatIntVars': 54, 'flatBoolConstraints': 28, 'flatIntConstraints': 148, 'evaluatedReifiedConstraints': 84, 'flatTime': 0.0458479, 'nodes': 270, 'failures': 152, 'restarts': 2, 'variables': 1287, 'intVars': 55, 'boolVariables': 1230, 'propagators': 239, 'propagations': 19698, 'peakDepth': 16, 'nogoods': 152, 'backjumps': 93, 'peakMem': 0.0, 'time': 0.005, 'initTime': 0.002, 'solveTime': 0.003, 'objective': 11, 'optTime': 0.003, 'baseMem': 0.0, 'trailMem': 0.0, 'randomSeed': 666, 'nSolutions': 1}",0.06,Chuffed,rotation
ins-40,"{'width': 60, 'n_circuits': 73, 'dims': [[33, 14], [25, 15], [16, 18], [21, 12], [12, 18], [34, 6], [14, 13], [25, 7], [9, 18], [12, 13], [23, 6], [10, 12], [10, 12], [16, 7], [12, 9], [21, 5], [14, 7], [6, 15], [5, 18], [10, 9], [14, 6], [14, 6], [16, 5], [16, 5], [6, 13], [11, 7], [8, 9], [14, 5], [13, 5], [21, 3], [6, 9], [6, 9], [3, 18], [16, 3], [12, 4], [6, 7], [6, 7], [4, 10], [13, 3], [6, 6], [6, 6], [12, 3], [12, 3], [5, 7], [7, 5], [5, 7], [6, 5], [6, 5], [3, 9], [3, 9], [5, 5], [2, 12], [8, 3], [11, 2], [7, 3], [3, 7], [3, 7], [2, 10], [2, 9], [2, 9], [4, 4], [3, 5], [4, 3], [6, 2], [6, 2], [3, 2], [3, 2], [6, 1], [3, 2], [2, 3], [4, 1], [3, 1], [2, 1]], 'widths': [33, 25, 16, 21, 12, 34, 14, 25, 9, 12, 23, 10, 10, 16, 12, 21, 14, 6, 5, 10, 14, 14, 16, 16, 6, 11, 8, 14, 13, 21, 6, 6, 3, 16, 12, 6, 6, 4, 13, 6, 6, 12, 12, 5, 7, 5, 6, 6, 3, 3, 5, 2, 8, 11, 7, 3, 3, 2, 2, 2, 4, 3, 4, 6, 6, 3, 3, 6, 3, 2, 4, 3, 2], 'heights': [14, 15, 18, 12, 18, 6, 13, 7, 18, 13, 6, 12, 12, 7, 9, 5, 7, 15, 18, 9, 6, 6, 5, 5, 13, 7, 9, 5, 5, 3, 9, 9, 18, 3, 4, 7, 7, 10, 3, 6, 6, 3, 3, 7, 5, 7, 5, 5, 9, 9, 5, 12, 3, 2, 3, 7, 7, 10, 9, 9, 4, 5, 3, 2, 2, 2, 2, 1, 2, 3, 1, 1, 1], 'x': [0, 0, 0, 39, 0, 25, 12, 16, 45, 26, 54, 10, 33, 29, 48, 33, 35, 33, 13, 35, 20, 48, 33, 36, 54, 10, 52, 21, 41, 33, 4, 54, 26, 1, 31, 17, 41, 29, 47, 29, 25, 21, 49, 0, 5, 24, 20, 35, 1, 39, 28, 13, 52, 3, 16, 40, 45, 0, 3, 26, 56, 25, 52, 4, 33, 1, 0, 34, 19, 14, 35, 59, 24], 'y': [43, 59, 5, 80, 74, 57, 79, 7, 22, 80, 3, 30, 14, 24, 48, 40, 68, 48, 74, 31, 34, 8, 63, 75, 26, 23, 67, 20, 3, 45, 30, 39, 14, 0, 68, 1, 8, 14, 0, 1, 68, 40, 63, 23, 23, 0, 15, 1, 32, 54, 63, 57, 64, 3, 16, 0, 15, 41, 57, 32, 76, 63, 77, 39, 55, 30, 57, 0, 20, 3, 76, 59, 14], 'is_rotated': [False, False, False, False, False, False, False, False, False, True, True, False, True, False, False, False, False, True, True, False, False, True, False, False, False, False, False, True, False, False, False, False, False, False, True, True, True, False, False, True, False, False, True, False, True, False, False, True, False, True, True, True, False, False, True, True, False, True, True, True, False, False, False, False, False, False, False, False, True, True, True, True, False], 'min_makespan': 90, 'max_makespan': 130, 'makespan': 92}","{'paths': 0, 'flatBoolVars': 10658, 'flatIntVars': 579, 'flatBoolConstraints': 2701, 'flatIntConstraints': 11164, 'evaluatedReifiedConstraints': 10512, 'flatTime': 0.362101, 'nodes': 1214227, 'failures': 656585, 'restarts': 39, 'variables': 94532, 'intVars': 580, 'boolVariables': 93950, 'propagators': 21746, 'propagations': 1717756684, 'peakDepth': 474, 'nogoods': 656585, 'backjumps': 541187, 'peakMem': 0.0, 'time': 299.841, 'initTime': 0.20500000000000002, 'solveTime': 299.636, 'objective': 92, 'optTime': 18.889, 'baseMem': 0.0, 'trailMem': 0.08, 'randomSeed': 666, 'nSolutions': 1}",300.41,Chuffed,rotation
ins-5,"{'width': 12, 'n_circuits': 8, 'dims': [[3, 9], [3, 8], [3, 7], [3, 6], [6, 3], [3, 5], [3, 4], [3, 3]], 'widths': [3, 3, 3, 3, 6, 3, 3, 3], 'heights': [9, 8, 7, 6, 3, 5, 4, 3], 'x': [0, 9, 6, 3, 3, 6, 9, 0], 'y': [3, 4, 5, 0, 6, 0, 0, 0], 'is_rotated': [False, False, False, False, True, False, False, False], 'min_makespan': 12, 'max_makespan': 13, 'makespan': 12}","{'paths': 0, 'flatBoolVars': 128, 'flatIntVars': 62, 'flatBoolConstraints': 36, 'flatIntConstraints': 185, 'evaluatedReifiedConstraints': 112, 'flatTime': 0.047720000000000005, 'nodes': 448, 'failures': 299, 'restarts': 2, 'variables': 1592, 'intVars': 63, 'boolVariables': 1527, 'propagators': 305, 'propagations': 43734, 'peakDepth': 22, 'nogoods': 299, 'backjumps': 114, 'peakMem': 0.0, 'time': 0.01, 'initTime': 0.003, 'solveTime': 0.007, 'objective': 12, 'optTime': 0.007, 'baseMem': 0.0, 'trailMem': 0.0, 'randomSeed': 666, 'nSolutions': 1}",0.07,Chuffed,rotation
ins-6,"{'width': 13, 'n_circuits': 9, 'dims': [[7, 6], [3, 8], [3, 7], [3, 6], [4, 4], [3, 5], [3, 4], [4, 3], [3, 3]], 'widths': [7, 3, 3, 3, 4, 3, 3, 4, 3], 'heights': [6, 8, 7, 6, 4, 5, 4, 3, 3], 'x': [0, 7, 10, 10, 0, 7, 0, 4, 4], 'y': [4, 5, 6, 0, 0, 0, 10, 0, 10], 'is_rotated': [False, False, False, False, True, False, True, True, True], 'min_makespan': 13, 'max_makespan': 18, 'makespan': 13}","{'paths': 0, 'flatBoolVars': 162, 'flatIntVars': 69, 'flatBoolConstraints': 45, 'flatIntConstraints': 224, 'evaluatedReifiedConstraints': 144, 'flatTime': 0.048371199999999996, 'nodes': 822, 'failures': 428, 'restarts': 6, 'variables': 2084, 'intVars': 70, 'boolVariables': 2012, 'propagators': 376, 'propagations': 77192, 'peakDepth': 32, 'nogoods': 428, 'backjumps': 234, 'peakMem': 0.0, 'time': 0.016, 'initTime': 0.004, 'solveTime': 0.012, 'objective': 13, 'optTime': 0.012, 'baseMem': 0.0, 'trailMem': 0.01, 'randomSeed': 666, 'nSolutions': 1}",0.07,Chuffed,rotation
ins-7,"{'width': 14, 'n_circuits': 9, 'dims': [[5, 10], [3, 9], [3, 8], [3, 7], [5, 4], [3, 6], [3, 5], [3, 4], [3, 3]], 'widths': [5, 3, 3, 3, 5, 3, 3, 3, 3], 'heights': [10, 9, 8, 7, 4, 6, 5, 4, 3], 'x': [6, 11, 3, 0, 6, 3, 11, 0, 0], 'y': [0, 5, 6, 0, 10, 0, 0, 10, 7], 'is_rotated': [False, False, False, False, False, False, False, False, True], 'min_makespan': 14, 'max_makespan': 20, 'makespan': 14}","{'paths': 0, 'flatBoolVars': 162, 'flatIntVars': 70, 'flatBoolConstraints': 45, 'flatIntConstraints': 226, 'evaluatedReifiedConstraints': 144, 'flatTime': 0.0472162, 'nodes': 344, 'failures': 62, 'restarts': 7, 'variables': 2300, 'intVars': 71, 'boolVariables': 2227, 'propagators': 379, 'propagations': 21474, 'peakDepth': 40, 'nogoods': 62, 'backjumps': 76, 'peakMem': 0.0, 'time': 0.007, 'initTime': 0.004, 'solveTime': 0.003, 'objective': 14, 'optTime': 0.003, 'baseMem': 0.0, 'trailMem': 0.01, 'randomSeed': 666, 'nSolutions': 1}",0.06,Chuffed,rotation
ins-8,"{'width': 15, 'n_circuits': 10, 'dims': [[3, 15], [3, 12], [3, 9], [3, 8], [3, 7], [3, 6], [6, 3], [3, 5], [3, 4], [3, 3]], 'widths': [3, 3, 3, 3, 3, 3, 6, 3, 3, 3], 'heights': [15, 12, 9, 8, 7, 6, 3, 5, 4, 3], 'x': [0, 12, 6, 3, 8, 9, 6, 3, 3, 9], 'y': [0, 0, 3, 4, 12, 6, 0, 12, 0, 3], 'is_rotated': [False, False, False, False, True, False, False, True, False, True], 'min_makespan': 15, 'max_makespan': 15, 'makespan': 15}","{'paths': 0, 'flatBoolVars': 200, 'flatIntVars': 78, 'flatBoolConstraints': 55, 'flatIntConstraints': 271, 'evaluatedReifiedConstraints': 180, 'flatTime': 0.0489587, 'nodes': 2918, 'failures': 2377, 'restarts': 1, 'variables': 2421, 'intVars': 79, 'boolVariables': 2340, 'propagators': 461, 'propagations': 449943, 'peakDepth': 32, 'nogoods': 2377, 'backjumps': 519, 'peakMem': 0.0, 'time': 0.076, 'initTime': 0.004, 'solveTime': 0.07200000000000001, 'objective': 15, 'optTime': 0.07200000000000001, 'baseMem': 0.0, 'trailMem': 0.0, 'randomSeed': 666, 'nSolutions': 1}",0.14,Chuffed,rotation
ins-9,"{'width': 16, 'n_circuits': 10, 'dims': [[7, 9], [3, 12], [3, 10], [4, 7], [3, 8], [3, 7], [3, 6], [3, 5], [3, 4], [3, 3]], 'widths': [7, 3, 3, 4, 3, 3, 3, 3, 3, 3], 'heights': [9, 12, 10, 7, 8, 7, 6, 5, 4, 3], 'x': [3, 10, 0, 3, 0, 13, 13, 0, 10, 13], 'y': [3, 4, 0, 12, 8, 0, 7, 3, 0, 13], 'is_rotated': [False, False, True, True, False, False, False, False, False, False], 'min_makespan': 16, 'max_makespan': 21, 'makespan': 16}","{'paths': 0, 'flatBoolVars': 200, 'flatIntVars': 78, 'flatBoolConstraints': 55, 'flatIntConstraints': 271, 'evaluatedReifiedConstraints': 180, 'flatTime': 0.048297799999999995, 'nodes': 719, 'failures': 299, 'restarts': 6, 'variables': 2761, 'intVars': 79, 'boolVariables': 2680, 'propagators': 461, 'propagations': 75108, 'peakDepth': 33, 'nogoods': 299, 'backjumps': 249, 'peakMem': 0.0, 'time': 0.016, 'initTime': 0.005, 'solveTime': 0.011, 'objective': 16, 'optTime': 0.011, 'baseMem': 0.0, 'trailMem': 0.01, 'randomSeed': 666, 'nSolutions': 1}",0.07,Chuffed,rotation
